shipment_id,last_known_location,last_update_time,status_update
d0de554d-b204-4552-9b10-951b3d8e7276,"Las Vegas, NV",2025-04-15T00:11:27.745496,delivered
6ef8f791-aafa-4908-8fc5-42da25a4db1a,"Phoenix, AZ",2025-04-17T02:11:27.745564,delivered
6ef8f791-aafa-4908-8fc5-42da25a4db1a,"El Paso, TX",2025-04-18T12:11:27.745564,delivered
6ef8f791-aafa-4908-8fc5-42da25a4db1a,"Las Vegas, NV",2025-04-18T01:11:27.745564,in transit
0795b440-9169-4136-bcf8-eb5e1e8fe695,"Las Vegas, NV",2025-04-19T21:11:27.745632,delayed
0795b440-9169-4136-bcf8-eb5e1e8fe695,"Salt Lake City, UT",2025-04-21T06:11:27.745632,delayed
0795b440-9169-4136-bcf8-eb5e1e8fe695,"Oklahoma City, OK",2025-04-20T22:11:27.745632,delayed
6529e7aa-ed1d-4f4f-aec9-d8782c42ec1f,"El Paso, TX",2025-04-29T08:11:27.745719,arrived at hub
6529e7aa-ed1d-4f4f-aec9-d8782c42ec1f,"Salt Lake City, UT",2025-04-28T20:11:27.745719,delivered
4df7e8e6-498f-4962-9e5e-ae190030fd99,"Oklahoma City, OK",2025-04-13T05:11:27.745787,arrived at hub
4df7e8e6-498f-4962-9e5e-ae190030fd99,"Oklahoma City, OK",2025-04-11T16:11:27.745787,out for delivery
4df7e8e6-498f-4962-9e5e-ae190030fd99,"Las Vegas, NV",2025-04-13T02:11:27.745787,out for delivery
7904141f-511c-493f-aa18-763e775ffea2,"Oklahoma City, OK",2025-04-21T14:11:27.745852,in transit
7904141f-511c-493f-aa18-763e775ffea2,"Las Vegas, NV",2025-04-20T13:11:27.745852,arrived at hub
7904141f-511c-493f-aa18-763e775ffea2,"Oklahoma City, OK",2025-04-22T09:11:27.745852,out for delivery
aa3443b1-fed1-4d34-9574-d4ccb817157a,"Las Vegas, NV",2025-04-30T05:11:27.745917,arrived at hub
aa3443b1-fed1-4d34-9574-d4ccb817157a,"Las Vegas, NV",2025-04-28T12:11:27.745917,in transit
aa3443b1-fed1-4d34-9574-d4ccb817157a,"Denver, CO",2025-04-30T01:11:27.745917,delayed
ca8e711d-d9d5-492e-8844-813069532c92,"Oklahoma City, OK",2025-04-26T07:11:27.745993,in transit
ca8e711d-d9d5-492e-8844-813069532c92,"Las Vegas, NV",2025-04-25T17:11:27.745993,arrived at hub
d93686db-8709-4f1a-adb1-347a4fd73339,"Salt Lake City, UT",2025-04-27T18:11:27.746061,delayed
d93686db-8709-4f1a-adb1-347a4fd73339,"Las Vegas, NV",2025-04-27T12:11:27.746061,delivered
d93686db-8709-4f1a-adb1-347a4fd73339,"Tucson, AZ",2025-04-27T02:11:27.746061,in transit
e062b5b6-266b-4776-8299-a4e55310bfba,"Salt Lake City, UT",2025-04-25T19:11:27.746126,delivered
e062b5b6-266b-4776-8299-a4e55310bfba,"Tucson, AZ",2025-04-25T22:11:27.746126,arrived at hub
e062b5b6-266b-4776-8299-a4e55310bfba,"Phoenix, AZ",2025-04-28T05:11:27.746126,out for delivery
2dce9f50-96f3-44ec-ab2f-cd231d35c875,"Phoenix, AZ",2025-04-25T17:11:27.746194,arrived at hub
2dce9f50-96f3-44ec-ab2f-cd231d35c875,"Denver, CO",2025-04-24T06:11:27.746194,delayed
2dce9f50-96f3-44ec-ab2f-cd231d35c875,"El Paso, TX",2025-04-25T17:11:27.746194,out for delivery
e3895182-18b8-4373-87d3-acb914b9be2b,"Salt Lake City, UT",2025-04-19T05:11:27.746259,arrived at hub
e3895182-18b8-4373-87d3-acb914b9be2b,"Tucson, AZ",2025-04-17T23:11:27.746259,delayed
b34c28b7-1628-4f49-831d-585f31cb8e9b,"Oklahoma City, OK",2025-04-10T05:11:27.746323,in transit
b34c28b7-1628-4f49-831d-585f31cb8e9b,"Tucson, AZ",2025-04-08T13:11:27.746323,delayed
b6f04d08-744e-45d1-8d36-0b284c2f0c69,"El Paso, TX",2025-04-13T10:11:27.746399,arrived at hub
b6f04d08-744e-45d1-8d36-0b284c2f0c69,"Salt Lake City, UT",2025-04-15T03:11:27.746399,in transit
bcd185aa-bfad-4bce-88e2-b6534d12b7f7,"Oklahoma City, OK",2025-05-02T20:11:27.746465,out for delivery
bcd185aa-bfad-4bce-88e2-b6534d12b7f7,"Tucson, AZ",2025-05-02T16:11:27.746465,out for delivery
af4810d5-03e8-4e69-bcb2-faea9b8fa811,"Phoenix, AZ",2025-04-13T13:11:27.746552,delivered
af4810d5-03e8-4e69-bcb2-faea9b8fa811,"Oklahoma City, OK",2025-04-14T14:11:27.746552,delayed
af4810d5-03e8-4e69-bcb2-faea9b8fa811,"Las Vegas, NV",2025-04-13T14:11:27.746552,delivered
97f47592-4ff5-47c7-bf9f-9112774ad3dd,"Oklahoma City, OK",2025-04-15T15:11:27.746620,in transit
97f47592-4ff5-47c7-bf9f-9112774ad3dd,"Denver, CO",2025-04-16T20:11:27.746620,delayed
19f1430e-5970-41f7-9990-57ea73fa8f8e,"Phoenix, AZ",2025-04-17T05:11:27.746689,out for delivery
19f1430e-5970-41f7-9990-57ea73fa8f8e,"El Paso, TX",2025-04-19T05:11:27.746689,delayed
19f1430e-5970-41f7-9990-57ea73fa8f8e,"Phoenix, AZ",2025-04-17T10:11:27.746689,in transit
ee61dbc7-7c52-4b74-bfd6-c5bd64aee577,"Tucson, AZ",2025-04-20T02:11:27.746785,delivered
ee61dbc7-7c52-4b74-bfd6-c5bd64aee577,"Las Vegas, NV",2025-04-21T08:11:27.746785,out for delivery
ee61dbc7-7c52-4b74-bfd6-c5bd64aee577,"Las Vegas, NV",2025-04-19T06:11:27.746785,out for delivery
826444cf-30e7-483e-b523-2ea454ef44b9,"Denver, CO",2025-04-14T13:11:27.746861,out for delivery
826444cf-30e7-483e-b523-2ea454ef44b9,"Denver, CO",2025-04-13T15:11:27.746861,arrived at hub
826444cf-30e7-483e-b523-2ea454ef44b9,"Denver, CO",2025-04-14T05:11:27.746861,in transit
e41fb5ec-a864-4295-817e-beabed182274,"Las Vegas, NV",2025-04-11T04:11:27.746940,in transit
e41fb5ec-a864-4295-817e-beabed182274,"Oklahoma City, OK",2025-04-12T13:11:27.746940,delayed
9594902a-99a9-4630-9819-6f461804bf6d,"Oklahoma City, OK",2025-04-28T19:11:27.747028,in transit
9594902a-99a9-4630-9819-6f461804bf6d,"Phoenix, AZ",2025-04-28T15:11:27.747028,in transit
f6e1013e-5791-4e02-a369-ecda93cc86fa,"Tucson, AZ",2025-04-07T21:11:27.747094,in transit
f6e1013e-5791-4e02-a369-ecda93cc86fa,"Tucson, AZ",2025-04-06T21:11:27.747094,arrived at hub
f6e1013e-5791-4e02-a369-ecda93cc86fa,"Oklahoma City, OK",2025-04-06T15:11:27.747094,in transit
6c5c16ca-368b-4847-8a87-5a7130d86196,"Oklahoma City, OK",2025-04-12T18:11:27.747160,in transit
6c5c16ca-368b-4847-8a87-5a7130d86196,"Las Vegas, NV",2025-04-13T07:11:27.747160,delivered
6c5c16ca-368b-4847-8a87-5a7130d86196,"Tucson, AZ",2025-04-11T06:11:27.747160,in transit
75ff1612-1fb0-46d2-8baa-95e33356200b,"Phoenix, AZ",2025-05-02T01:11:27.747226,in transit
75ff1612-1fb0-46d2-8baa-95e33356200b,"Denver, CO",2025-05-03T04:11:27.747226,delivered
